id,company,province,city,county
7043,上海热像科技股份有限公司,上海市,上海市,浦东新区
7044,深圳开立生物医疗科技股份有限公司,广东省,深圳市,
7045,北京天地一格科技有限公司,四川省,成都市,郫都区
7046,宝时得智能技术（上海）有限公司,上海市,上海市,闵行区
7047,深圳虾皮信息科技有限公司,上海市,上海市,闵行区
7048,上海珍为科技有限公司,安徽省,芜湖市,
7049,深流微智能科技（深圳）有限公司,北京市,北京市,海淀区
7050,际络科技（上海）有限公司,上海市,上海市,杨浦区
7051,深圳传音控股股份有限公司,上海市,上海市,浦东新区
7052,牛芯半导体（深圳）有限公司,陕西省,西安市,雁塔区
7053,浙江柔灵科技有限公司,广东省,深圳市,坪山区
7054,阿里云计算有限公司,浙江省,杭州市,西湖区
7055,武汉凌久微电子有限公司,湖北省,武汉市,洪山区
7056,厦门亿联网络技术股份有限公司,福建省,厦门市,湖里区
7057,成都锐芯盛通电子科技有限公司,四川省,成都市,邛崃市
7058,北京三快在线科技有限公司,北京市,北京市,朝阳区
7059,NANO科技（北京）有限公司,北京市,北京市,海淀区
7060,上海韬润半导体有限公司,上海市,上海市,浦东新区
7061,北京开源芯片研究院,北京市,北京市,海淀区
7062,上海泰矽微电子有限公司,上海市,上海市,浦东新区
7063,忱芯科技（上海）有限公司,上海市,上海市,浦东新区
7064,北京智加智行科技有限公司,北京市,北京市,海淀区
7065,上海镒链科技有限公司,上海市,上海市,杨浦区
7066,深圳比特微电子科技有限公司,广东省,深圳市,南山区
7067,上海开策实业有限公司,上海市,上海市,徐汇区
7068,北京聚思芯半导体技术有限公司,北京市,北京市,朝阳区
7069,北京芯格诺微电子有限公司,天津市,天津市,滨海新区
7070,上海狄迈企业管理咨询有限公司,北京市,北京市,朝阳区
7071,杭州中亚机械股份有限公司,上海市,上海市,浦东新区
7072,深圳市汇图技术有限公司,广东省,深圳市,宝安区
7073,深圳市乐心平江科技有限公司,广东省,深圳市,南山区
7074,北京华品博睿网络技术有限公司,北京市,北京市,朝阳区
7075,南京领鹊科技有限公司,江苏省,南京市,江宁区
7076,北京京深深向科技有限公司,北京市,北京市,朝阳区
7077,西安知象光电科技有限公司,广东省,深圳市,南山区
7078,上海索辰信息科技股份有限公司,上海市,上海市,浦东新区
7079,光科芯图（北京）科技有限公司,北京市,北京市,大兴区
7080,中科芯磁科技（珠海）有限责任公司,北京市,北京市,朝阳区
7081,深圳市新凯来技术有限公司,广东省,东莞市,
7082,维沃移动通信（深圳）有限公司,广东省,深圳市,福田区
7083,上海越域智能科技有限公司,广东省,深圳市,南山区
7084,北京智芯微电子科技有限公司,北京市,北京市,昌平区
7085,北京花牛信息技术有限公司,上海市,上海市,徐汇区
7086,深圳曜映科技有限公司,广东省,深圳市,南山区
7087,北京北大方正电子有限公司,北京市,北京市,海淀区
7088,上海耕岩智能科技有限公司,上海市,上海市,浦东新区
7089,大连可之科技有限公司,上海市,上海市,静安区
7090,天枢摇光（北京）计算技术有限公司,北京市,北京市,海淀区
7091,炯熠电子科技（苏州）有限公司,上海市,上海市,嘉定区
7092,西湖制药（杭州）有限公司,浙江省,杭州市,西湖区
7093,美的集团（上海）有限公司,上海市,上海市,青浦区
7094,武汉路特斯科技有限公司,浙江省,杭州市,滨江区
7095,珠海多创科技有限公司,广东省,珠海市,香洲区
7096,慧璟咨询,江苏省,南京市,秦淮区
7097,深圳量匠智造科技有限公司,广东省,深圳市,宝安区
7098,抖音视界有限公司,广东省,深圳市,南山区
7099,南京能利芯科技有限公司,江苏省,南京市,浦口区
7100,北京卓誉科技有限公司,北京市,北京市,海淀区
7101,赛纳生物科技（广州）有限公司,北京市,北京市,通州区
7102,平头哥（上海）半导体技术有限公司,上海市,上海市,浦东新区
7103,芯和半导体科技（上海）股份有限公司,上海市,上海市,浦东新区
7104,奇瑞汽车股份有限公司,上海市,上海市,青浦区
7105,探维科技（北京）有限公司,北京市,北京市,海淀区
7106,北京中电华大电子设计有限责任公司,北京市,北京市,昌平区
7107,芯来科技（武汉）有限公司,上海市,上海市,浦东新区
7108,深圳云豹智能有限公司,上海市,上海市,浦东新区
7109,上海非夕机器人科技有限公司,上海市,上海市,闵行区
7110,共达地创新技术（深圳）有限公司,广东省,深圳市,南山区
7111,跨越速运集团有限公司,广东省,深圳市,宝安区
7112,中公高科养护科技股份有限公司,北京市,北京市,海淀区
7113,深圳市深意通电子商务有限公司,广东省,深圳市,南山区
7114,上海朗合医疗器械有限公司,上海市,上海市,徐汇区
7115,深圳市南方硅谷半导体股份有限公司,广东省,深圳市,南山区
7116,北京超维世纪科技有限公司,河南省,郑州市,中原区
7117,广州汇量信息科技有限公司,北京市,北京市,朝阳区
7118,珞石（北京）科技有限公司,北京市,北京市,海淀区
7119,安徽高创科技有限公司,浙江省,杭州市,余杭区
7120,上海招隐企业管理咨询有限公司,上海市,上海市,浦东新区
7121,上海欧思微电子技术有限公司,上海市,上海市,浦东新区
7122,苏州芯慧联半导体科技有限公司,江苏省,苏州市,常熟市
7123,浙江极氪智能科技有限公司,上海市,上海市,嘉定区
7124,上海示其商务咨询有限公司,上海市,上海市,徐汇区
7125,合肥海图微电子有限公司,上海市,上海市,虹口区
7126,深圳市微源半导体股份有限公司,上海市,上海市,黄浦区
7127,晶艺半导体有限公司,四川省,成都市,武侯区
7128,上海哔哩哔哩科技有限公司,上海市,上海市,杨浦区
7129,北京明宇未来科技有限公司,广东省,珠海市,香洲区
7130,中科创达软件股份有限公司,江苏省,苏州市,吴中区
7131,九坤投资（北京）有限公司,广东省,深圳市,福田区
7132,格科微电子（上海）有限公司,上海市,上海市,浦东新区
7133,杭州赛博无限科技服务有限公司,北京市,北京市,海淀区
7134,吉利汽车研究院（宁波）有限公司,四川省,成都市,武侯区
7135,上海移芯通信科技有限公司,江苏省,南京市,浦口区
7136,青岛柯锐思德电子科技有限公司,山东省,青岛市,黄岛区
7137,深圳市华普微电子股份有限公司,广东省,深圳市,南山区
7138,上海脑虎科技有限公司,广东省,珠海市,香洲区
7139,北京清微智能科技有限公司,北京市,北京市,海淀区
7140,深圳速境生活科技有限公司,广东省,深圳市,南山区
7141,上海哈啰普惠科技有限公司,上海市,上海市,闵行区
7142,诺竹科技（上海）有限公司,上海市,上海市,浦东新区
7143,深圳市宏事达能源科技有限公司,北京市,北京市,昌平区
7144,湖北九同方微电子有限公司,湖北省,武汉市,江夏区
7145,银牛微电子（无锡）有限责任公司,上海市,上海市,浦东新区
7146,深圳度影医疗科技有限公司,广东省,深圳市,南山区
7147,中科寒武纪科技股份有限公司,陕西省,西安市,雁塔区
7148,腾讯科技（北京）有限公司,北京市,北京市,海淀区
7149,珠海宽德私募基金管理有限公司,上海市,上海市,浦东新区
7150,源江（南京）光集成芯片科技有限公司,江苏省,南京市,江宁区
7151,小红书科技有限公司,上海市,上海市,黄浦区
7152,浙江白马科技有限公司,广东省,深圳市,南山区
7153,深圳市其域创新科技有限公司,广东省,深圳市,南山区
7154,江西思贤数据科技有限公司,上海市,上海市,徐汇区
7155,上海优睿谱半导体设备有限公司,上海市,上海市,浦东新区
7156,世瞳（上海）微电子科技有限公司,上海市,上海市,浦东新区
7157,华为技术服务有限公司,广东省,深圳市,龙岗区
7158,极纳人工智能（北京）有限公司,北京市,北京市,海淀区
7159,深圳市山海半导体科技有限公司,上海市,上海市,浦东新区
7160,北京阿帕科蓝科技有限公司,北京市,北京市,朝阳区
7161,哲库,上海市,上海市,浦东新区
7162,芯瑞微（上海）电子科技有限公司,上海市,上海市,浦东新区
7163,上海合见工业软件集团有限公司,北京市,北京市,海淀区
7164,未岚大陆（北京）科技有限公司,北京市,北京市,海淀区
7165,广东美的制冷设备有限公司,上海市,上海市,青浦区
7166,苏州舜云工程软件有限公司,江苏省,苏州市,相城区
7167,禾多科技（北京）有限公司,广东省,广州市,花都区
7168,腾讯音乐娱乐科技（深圳）有限公司,广东省,深圳市,南山区
7169,珠海全志科技股份有限公司,陕西省,西安市,雁塔区
7170,北京美图之家科技有限公司,北京市,北京市,海淀区
7171,南京集成电路设计服务产业创新中心有限公司,北京市,北京市,朝阳区
7172,上海量宇私募基金管理有限公司,上海市,上海市,浦东新区
7173,芯合电子（上海）有限公司,上海市,上海市,浦东新区
7174,深圳市科思科技股份有限公司,北京市,北京市,朝阳区
7175,西安芯瞳半导体技术有限公司,陕西省,西安市,雁塔区
7176,亚马逊（中国）投资有限公司,上海市,上海市,
7177,华为技术有限公司,浙江省,杭州市,滨江区
7178,浙江雷娜科技有限公司,浙江省,杭州市,滨江区
7179,上海蔚来汽车有限公司,上海市,上海市,嘉定区
7180,荣耀终端有限公司,广东省,深圳市,福田区
7181,西安荣耀终端有限公司,北京市,北京市,海淀区
7182,上海华为技术有限公司,上海市,上海市,浦东新区
7183,展讯通信（上海）有限公司,上海市,上海市,浦东新区
7184,四川卡森科技有限公司,四川省,成都市,武侯区
7185,中国工程物理研究院上海激光等离子体研究所,上海市,上海市,嘉定区
7186,南京瑞源生物技术有限公司,江苏省,南京市,栖霞区
7187,深圳市东正光学技术有限公司,广东省,深圳市,龙岗区
7188,浙江老鹰半导体技术有限公司,浙江省,绍兴市,诸暨市
7189,努美（北京）科技有限公司,天津市,天津市,东丽区
7190,东莞讯滔电子有限公司,广东省,东莞市,
7191,武汉凯迪电力环保有限公司,湖北省,武汉市,武昌区
7192,脉得智能科技（无锡）有限公司,四川省,成都市,双流区
7193,海信空调有限公司,广东省,佛山市,顺德区
7194,无锡小天鹅电器有限公司,江苏省,无锡市,新吴区
7195,广东美的厨房电器制造有限公司,广东省,佛山市,顺德区
7196,北京国网富达科技发展有限责任公司,北京市,北京市,丰台区
7197,深圳市湖山科技有限公司,广东省,深圳市,宝安区
7198,英特仿真科技（西安）有限公司,辽宁省,大连市,甘井子区
7199,有研（广东）新材料技术研究院,广东省,佛山市,禅城区
7200,广州高澜节能技术股份有限公司,广东省,广州市,黄埔区
7201,江苏同橙科技有限公司,江苏省,南京市,鼓楼区
7202,国农机器人产业创新研究院（江苏）有限公司,江苏省,南京市,浦口区
7203,北京根网科技有限公司,北京市,北京市,海淀区
7204,深圳荞漾人工智能集团有限公司,广东省,惠州市,惠阳区
7205,博奥生物集团有限公司,北京市,北京市,昌平区
7206,盖州市卫华机动车驾驶员服务有限公司,北京市,北京市,丰台区
7207,南京原磊纳米材料有限公司,江苏省,南京市,浦口区
7208,中科超睿（青岛）技术有限公司,山东省,青岛市,李沧区
7209,北京金浩林勘探技术有限公司,北京市,北京市,海淀区
7210,北京中森国际工程咨询有限责任公司,北京市,北京市,东城区
7211,阿贝光学技术（福建）有限公司,上海市,上海市,杨浦区
7212,生物岛实验室,广东省,广州市,黄埔区
7213,河北子曰机械设备有限公司,河北省,石家庄市,鹿泉区
7214,陕西德创数字工业智能科技有限公司,陕西省,西安市,未央区
7215,中国电子科技集团...,江苏省,南京市,栖霞区
7216,上海安甲生物科技有限公司,上海市,上海市,闵行区
7217,南京智悠科技发展有限公司,江苏省,南京市,建邺区
7218,华大研究院,广东省,深圳市,龙岗区
7219,上海复旦复达科技有限公司,安徽省,合肥市,蜀山区
7220,四川数字交通科技股份有限公司,四川省,成都市,武侯区
7221,中煤科工集团重庆研究院有限公司,重庆市,重庆市,九龙坡区
7222,浙江盛泰服装集团股份有限公司,浙江省,绍兴市,嵊州市
7223,湖北省楚天云有限公司,湖北省,武汉市,洪山区
7224,南京玻璃纤维研究设计院有限公司,江苏省,南京市,雨花台区
7225,武汉乐星图科技有限公司,湖北省,武汉市,江夏区
7226,时空视界智能科技（福建）有限公司,江苏省,南京市,栖霞区
7227,宁波尚进自动化科技有限公司,浙江省,宁波市,鄞州区
7228,上海派森诺生物科技股份有限公司,江苏省,南京市,浦口区
7229,杭州诺辉健康科技有限公司,北京市,北京市,昌平区
7230,科企岛（上海）网络技术有限公司,上海市,上海市,松江区
7231,上海交大四川研究院,四川省,成都市,双流区
7232,北京罗克维尔斯科技有限公司,上海市,上海市,嘉定区
7233,材料科学姑苏实验室,江苏省,苏州市,吴中区
7234,合肥芯投微电子有限公司,安徽省,合肥市,蜀山区
7235,源资信息科技（上海）有限公司,上海市,上海市,长宁区
7236,精锐动力科技（深圳）有限公司,广东省,深圳市,盐田区
7237,无锡先导智能装备股份有限公司,浙江省,杭州市,临安区
7238,杭州宏领商务会展有限公司,浙江省,杭州市,
7239,北京工业互联网技术创新与产业发展联盟,北京市,北京市,海淀区
7240,蚂蚁科技集团股份有限公司,浙江省,杭州市,西湖区
7241,大连时代海棠文化传播有限公司,辽宁省,大连市,沙河口区
7242,山东广电信通网络运营有限公司,山东省,济南市,历下区
7243,上海煊湘信息科技有限公司,上海市,上海市,闵行区
7244,中国航天科工,北京市,北京市,海淀区
7245,中国科学院计算机网络信息中心,北京市,北京市,海淀区
7246,山东伏羲智库互联网研究院,北京市,北京市,海淀区
7247,上海交通大学,上海市,上海市,闵行区
7248,北京聆犀文化科技有限公司,四川省,成都市,武侯区
7249,杭州和方电力设备制造有限公司,浙江省,杭州市,滨江区
7250,海南优尼科尔生物科技有限公司,海南省,海口市,秀英区
7251,上海贝泰妮生物科技有限公司,云南省,昆明市,五华区
7252,上海大牙牙健康科技有限公司,上海市,上海市,浦东新区
7253,蓝帆医疗股份有限公司,上海市,上海市,浦东新区
7254,中化学科学技术研究有限公司,北京市,北京市,房山区
7255,济南晶正电子科技有限公司,山东省,济南市,历城区
7256,深圳市雷赛智能控制股份有限公司,广东省,深圳市,南山区
7257,西安国联质量检测技术股份有限公司,陕西省,西安市,长安区
7258,会通新材料股份有限公司,安徽省,合肥市,肥西县
7259,江西中洪博元生物技术有限公司,江西省,南昌市,南昌县
7260,延锋国际汽车技术有限公司,上海市,上海市,浦东新区
7261,苏州三体生物科技有限公司,江苏省,苏州市,
7262,深圳增强现实技术有限公司,广东省,深圳市,宝安区
7263,山东嘉洁塑业有限公司,山东省,滨州市,
7264,西安凯翔光电科技有限公司,陕西省,西安市,鄠邑区
7265,烟台杰瑞石油装备技术有限公司,山东省,烟台市,莱山区
7266,辽宁创科医疗有限公司,辽宁省,大连市,甘井子区
7267,武汉华中天经通视科技有限公司,湖北省,武汉市,江夏区
7268,深圳TCL新技术有限公司,广东省,深圳市,南山区
7269,北京医智影科技有限公司,北京市,北京市,海淀区
7270,中国中元国际工程有限公司,北京市,北京市,海淀区
7271,东莞太洋新材料科技有限公司,广东省,东莞市,
7272,佛山市川野调味品有限公司,广东省,佛山市,南海区
7273,长春长光辰英生物科学仪器有限公司,吉林省,长春市,二道区
7274,山东中科益虫,山东省,东营市,广饶县
7275,广东光华科技股份有限公司,广东省,珠海市,金湾区
7276,大连创锐光谱科技有限公司,辽宁省,大连市,甘井子区
7277,万向一二三股份公司,浙江省,杭州市,萧山区
7278,宁波阿酷电气有限公司,浙江省,宁波市,余姚市
7279,多莱泌生物科技（武汉）有限公司,湖北省,武汉市,江夏区
7280,广州数程科技有限公司,广东省,汕尾市,陆丰市
7281,杭州金杭包装印业有限公司,浙江省,杭州市,临平区
7282,深圳市雷赛智能控制股份有限公司,广东省,深圳市,南山区
7283,延锋国际汽车技术有限公司,上海市,上海市,浦东新区
7284,江苏鲁汶仪器股份有限公司,江苏省,徐州市,邳州市
7285,上海圣弘生物科技有限公司,上海市,上海市,杨浦区
7286,NANO科技（北京）有限公司,北京市,北京市,海淀区
7287,诺思贝瑞新材料科技（苏州）有限公司,江苏省,苏州市,相城区
7288,广汉诺尔涂邦涂料有限公司,四川省,德阳市,广汉市
7289,深圳市三利谱光电科技股份有限公司,广东省,深圳市,光明区
7290,深圳市恒纬祥科技有限公司,广东省,深圳市,宝安区
7291,华泽九鼎,北京市,北京市,海淀区
7292,珠海市澳加联盈生物科技有限公司,广东省,珠海市,香洲区
7293,宁德新能源科技有限公司,福建省,宁德市,蕉城区
7294,西安艾蒙希科技有限公司,陕西省,西安市,雁塔区
7295,深圳市容大生物科技股份有限公司,广东省,深圳市,南山区
7296,卫圣康医学科技（江苏）有限公司,江苏省,苏州市,昆山市
7297,湖北神地汇丰科技有限公司,湖北省,武汉市,洪山区
7298,长沙幻音电子科技有限公司,湖南省,长沙市,长沙县
7299,杭州和方电力设备制造有限公司,浙江省,杭州市,滨江区
7300,海南优尼科尔生物科技有限公司,海南省,海口市,秀英区
7301,久心医疗科技（苏州）有限公司,江苏省,苏州市,吴中区
7302,洛阳沃虹石化设备有限公司,河南省,洛阳市,新安县
7303,吉林省中研高分子材料股份有限公司,吉林省,长春市,绿园区
7304,扬森（天津）医学检验有限公司,天津市,天津市,北辰区
7305,深圳纽迪瑞科技开发有限公司,广东省,深圳市,
7306,河北智达光电科技股份有限公司,河北省,石家庄市,桥西区
7307,北京幸福益生高新技术有限公司,北京市,北京市,海淀区
7308,苏州硅基生物科技有限公司,江苏省,苏州市,吴中区
7309,艾泰克仪器科技（南京）有限公司,江苏省,南京市,建邺区
7310,金禾佳农（北京）生物技术有限公司,北京市,北京市,朝阳区
7311,济通智能装备股份有限公司,四川省,成都市,
7312,浙江国能锂业股份有限公司北京分公司,北京市,北京市,昌平区
7313,宁夏润阳硅材料科技有限公司,宁夏回族自治区,石嘴山市,平罗县
7314,圣戈班研发（上海）有限公司,上海市,上海市,闵行区
7315,武汉康圣达医学检验所有限公司,湖北省,武汉市,洪山区
7316,海南盐福记科技有限公司,海南省,海口市,龙华区
7317,宁波海尔施基因科技股份有限公司,浙江省,宁波市,鄞州区
7318,上海昂一生物科技有限公司,上海市,上海市,浦东新区
7319,诺思贝瑞新材料科技（苏州）有限公司,江苏省,苏州市,相城区
7320,南京牧镭激光科技股份有限公司,江苏省,南京市,栖霞区
7321,江西邦泰绿色生物合成生态产业园发展有限公司,江西省,南昌市,赣江新区
7322,医铭（苏州）医疗器械有限公司,江苏省,苏州市,姑苏区
7323,广东美的生活电器制造有限公司,广东省,佛山市,顺德区
7324,华驰电气有限公司,浙江省,台州市,路桥区
7325,合肥中科智驰科技有限公司,安徽省,合肥市,蜀山区
7326,福州鑫图光电有限公司,四川省,成都市,武侯区
7327,怡维怡橡胶研究院有限公司,山东省,青岛市,市北区
7328,三元生物工程研究（天津）有限公司,天津市,天津市,东丽区
7329,山东胜邦绿野化学有限公司,山东省,济南市,章丘区
7330,华设设计集团股份有限公司,江苏省,南京市,秦淮区
7331,金禾佳农（北京）生物技术有限公司,北京市,北京市,朝阳区
7332,济通智能装备股份有限公司,四川省,成都市,
7333,浙江国能锂业股份有限公司北京分公司,北京市,北京市,昌平区
7334,宁夏润阳硅材料科技有限公司,宁夏回族自治区,石嘴山市,平罗县
7335,安徽枡水新能源科技有限公司,安徽省,合肥市,蜀山区
7336,武汉中原长江科技发展有限公司,湖北省,武汉市,汉南区
7337,北京幸福益生高新技术有限公司,北京市,北京市,海淀区
7338,艾泰克仪器科技（南京）有限公司,江苏省,南京市,建邺区
7339,苏州硅基生物科技有限公司,江苏省,苏州市,吴中区
7340,无锡丙申科技有限公司,浙江省,湖州市,吴兴区
7341,湖北鼎龙控股股份有限公司,湖北省,武汉市,蔡甸区
7342,合肥哈工路波机器人科技有限公司,安徽省,合肥市,蜀山区
7343,诸城市锦德耐火材料有限公司,山东省,潍坊市,诸城市
7344,沈阳荣氏高生物科技有限公司,辽宁省,沈阳市,和平区
7345,合肥正阳光电科技有限责任公司,安徽省,合肥市,蜀山区
7346,苏州擎动动力科技有限公司,江苏省,苏州市,相城区
7347,北京延运科技有限公司,北京市,北京市,北京经济技术开发区
7348,广州解序基因科技有限公司,广东省,广州市,黄埔区
7349,三星电子（中国）研发中心,江苏省,南京市,雨花台区
7350,廊坊智慧环境生态产业研究院有限公司,河北省,廊坊市,广阳区
7351,山东中鸿特检生物科技有限公司,山东省,济南市,历城区
7352,包头市石墨烯材料研究院有限责任公司,内蒙古自治区,包头市,青山区
7353,山东奥冠新能源科技有限公司,山东省,德州市,德城区
7354,鹤山市中富兴业电路有限公司,广东省,深圳市,宝安区
7355,宁德时代新能源科技股份有限公司,福建省,宁德市,蕉城区
7356,北京艾格瑞吉数据科技有限公司,山东省,青岛市,即墨区
7357,北京玖瑞科技有限公司,陕西省,西安市,雁塔区
7358,苏州汇涵医用科技发展有限公司,江苏省,苏州市,常熟市
7359,宁波多普达聚合物有限公司,浙江省,宁波市,奉化区
7360,合肥启灏医疗科技有限公司,安徽省,合肥市,肥西县
7361,江苏卓胜微电子股份有限公司,江苏省,无锡市,滨湖区
7362,中天电气技术有限公司,江苏省,南通市,如东县
7363,南京信大环境科技有限公司,江苏省,南京市,浦口区
7364,深圳大洲医学科技有限公司,广东省,深圳市,龙华区
7365,广东磷基生物科技有限公司,广东省,深圳市,光明区
7366,四川九洲电器集团有限责任公司,四川省,成都市,武侯区
7367,云南大泽电极科技股份有限公司,云南省,昆明市,呈贡区
7368,江苏裕兴薄膜科技股份有限公司,江苏省,常州市,钟楼区
7369,福龙马集团股份有限公司,福建省,漳州市,
7370,中实诚信信用评价有限公司,广东省,广州市,黄埔区
7371,鑫精合激光科技发展（北京）有限公司,北京市,北京市,昌平区
7372,江苏硕世生物科技股份有限公司,上海市,上海市,闵行区
7373,中芯国际集成电路制造（北京）有限公司,北京市,北京市,大兴区
7374,惠州市普利司德高分子材料有限公司,广东省,惠州市,惠阳区
7375,猎境（嘉兴）生物科技有限公司,浙江省,嘉兴市,嘉善县
7376,北斗生命科学（广州）有限公司,广东省,广州市,黄埔区
7377,北京宇极科技发展有限公司,北京市,北京市,海淀区
7378,北京辰安科技股份有限公司,湖北省,武汉市,江夏区
7379,材料科学姑苏实验室,江苏省,苏州市,吴中区
7380,北京轩宇信息技术有限公司,北京市,北京市,海淀区
7381,杭州华为企业通信技术有限公司,浙江省,杭州市,滨江区
7382,鸿之微科技（上海）股份有限公司,北京市,北京市,海淀区
7383,陕西数图行信息科技有限公司,陕西省,西安市,雁塔区
7384,中国科学院空间应用工程与技术中心,北京市,北京市,海淀区
7385,深圳国泰道合科技有限公司,北京市,北京市,海淀区
7386,华为技术服务有限公司,广东省,东莞市,
7387,芯和半导体科技（上海）股份有限公司,上海市,上海市,浦东新区
7388,上海移柯通信技术股份有限公司,上海市,上海市,闵行区
7389,阿里巴巴（中国）有限公司,浙江省,杭州市,余杭区
7390,西安荣耀终端有限公司,陕西省,西安市,长安区
7391,科磊半导体设备技术（上海）有限公司,上海市,上海市,浦东新区
7392,武汉联影智融医疗科技有限公司,湖北省,武汉市,江夏区
7393,基蛋生物科技股份有限公司,江苏省,南京市,六合区
7394,北理工郑州智能科技研究院,河南省,郑州市,金水区
7395,广东君璟科技有限公司,广东省,佛山市,南海区
7396,北京纳通医用机器人科技有限公司,北京市,北京市,海淀区
7397,赛微医疗科技（上海）有限公司,上海市,上海市,浦东新区
7398,西安吉谦电子科技有限公司,陕西省,西安市,碑林区
7399,深圳市联赢激光股份有限公司,广东省,深圳市,龙岗区
7400,海信空调有限公司,山东省,青岛市,崂山区
7401,北京阅影科技有限公司,北京市,北京市,西城区
7402,北京国网信通埃森哲信息技术有限公司,北京市,北京市,西城区
7403,中国船舶集团有限公司系统工程研究院,北京市,北京市,大兴区
7404,上海复旦复达科技有限公司,安徽省,合肥市,蜀山区
7405,神工坊（无锡）数字技术有限公司,江苏省,无锡市,滨湖区
7406,上海康碳复合材料科技有限公司,上海市,上海市,嘉定区
7407,北京寰宇声望智能科技有限公司,北京市,北京市,海淀区
7408,北京罗克维尔斯科技有限公司,北京市,北京市,顺义区
7409,华芯程（杭州）科技有限公司,广东省,深圳市,南山区
7410,浙江百能科技有限公司,浙江省,杭州市,余杭区
7411,深圳吉阳智能科技有限公司,广东省,深圳市,宝安区
7412,中国航天科工,江苏省,南京市,雨花台区
7413,中山大洋电机股份有限公司,广东省,中山市,
7414,武汉之道在线教育科技有限公司,北京市,北京市,昌平区
7415,北京清析技术研究院合肥分院,安徽省,合肥市,蜀山区
7416,陕西德创数字工业智能科技有限公司,陕西省,西安市,未央区
7417,北京云道智造科技有限公司,北京市,北京市,海淀区
7418,中国工程物理研究院上海激光等离子体研究所,上海市,上海市,嘉定区
7419,青岛海信医疗设备股份有限公司,山东省,青岛市,崂山区
7420,四川恒湾科技有限公司,陕西省,西安市,雁塔区
7421,深圳市东正光学技术有限公司,广东省,深圳市,龙岗区
7422,深圳沃思通技术有限公司,广东省,深圳市,宝安区
7423,浙江老鹰半导体技术有限公司,浙江省,绍兴市,诸暨市
7424,苏州芯镁信电子科技有限公司,江苏省,苏州市,吴中区
7425,北京北卓医疗科技发展有限责任公司,北京市,北京市,丰台区
7426,建邺区安牧蕊网络技术服务中心,江苏省,南京市,建邺区
7427,广东省新一代通信与网络创新研究院,江苏省,南京市,雨花台区
7428,北京凯普林光电科技股份有限公司,天津市,天津市,东丽区
7429,三一石油智能装备有限公司,湖南省,长沙市,长沙县
7430,美的集团（上海）有限公司,上海市,上海市,青浦区
7431,中煤科工集团重庆研究院有限公司,重庆市,重庆市,九龙坡区
7432,浙江盛泰服装集团股份有限公司,浙江省,绍兴市,嵊州市
7433,四川数字交通科技股份有限公司,四川省,成都市,武侯区
7434,广州黑格智造信息科技有限公司,广东省,广州市,黄埔区
7435,北京智芯微电子科技有限公司,北京市,北京市,昌平区
7436,上海慕灿信息科技有限公司,上海市,上海市,浦东新区
7437,清华德人西安幸福制药有限公司,陕西省,西安市,雁塔区
7438,柏美迪康环境科技（上海）股份有限公司,上海市,上海市,普陀区
7439,北京朗视仪器股份有限公司,北京市,北京市,海淀区
7440,南京玻璃纤维研究设计院有限公司,江苏省,南京市,雨花台区
7441,努美（天津）科技有限公司,天津市,天津市,东丽区
7442,湖北省楚天云有限公司,湖北省,武汉市,洪山区
7443,浙江荷湖科技有限公司,浙江省,杭州市,余杭区
7444,上海交通大学宁波人工智能研究院,浙江省,宁波市,海曙区
7445,北京天玛智控科技股份有限公司,北京市,北京市,朝阳区
7446,无锡先导智能装备股份有限公司,江苏省,无锡市,新吴区
7447,深圳瑞波光电子有限公司,广东省,深圳市,龙华区
7448,上海乐侠文化传媒有限公司,上海市,上海市,徐汇区
7449,三一重型装备有限公司,辽宁省,沈阳市,铁西区
7450,天津普兰能源科技有限公司,天津市,天津市,津南区
7451,华为云计算技术有限公司,北京市,北京市,昌平区
7452,北京品驰医疗设备有限公司,北京市,北京市,昌平区
7453,哈尔滨东安汽车动力股份有限公司,黑龙江省,哈尔滨市,平房区
7454,金龙联合汽车工业（苏州）有限公司,江苏省,苏州市,吴中区
7455,英特仿真科技（西安）有限公司,北京市,北京市,海淀区
7456,中国电子产品可靠性与环境试验研究所（（工业和信息化部电子第五研究所）（中国赛宝实验室））,广东省,广州市,增城区
7457,北京硅研新材科技有限公司,北京市,北京市,海淀区
7458,河北中煤旭阳能源有限公司,河北省,邢台市,
7459,沛顿科技（深圳）有限公司,安徽省,合肥市,蜀山区
7460,合肥综合性国家科学中心人工智能研究院（安徽省人工智能实验室）,安徽省,合肥市,蜀山区
7461,申江万国数据信息股份有限公司,浙江省,宁波市,鄞州区
7462,北京中环信科科技股份有限公司,北京市,北京市,朝阳区
7463,常州先趋医疗科技有限公司,江苏省,南京市,玄武区
7464,北京中科科仪股份有限公司,北京市,北京市,海淀区
7465,中国科学技术大学先进技术研究院,安徽省,合肥市,蜀山区
7466,湖南视比特机器人有限公司,湖南省,长沙市,长沙县
7467,深圳市康冠科技股份有限公司,广东省,深圳市,龙岗区
7468,脉得智能科技（无锡）有限公司,四川省,成都市,双流区
7469,合肥有感科技有限责任公司,广东省,深圳市,宝安区
7470,深圳吉阳智能科技有限公司,广东省,深圳市,宝安区
7471,北京险峰长青投资咨询有限公司,上海市,上海市,闵行区
7472,珠海方正科技高密电子有限公司,广东省,珠海市,斗门区
7473,成都华为技术有限公司,浙江省,杭州市,滨江区
7474,上海安甲生物科技有限公司,上海市,上海市,闵行区
